id,creation_date,text,score
135844,2008-11-13 02:03:45.930000+00:00,"or, if you want for each table:
SELECT table_name, TABLE_ROWS
     FROM INFORMATION_SCHEMA.TABLES 
     WHERE TABLE_SCHEMA = '{your_db}';",281
12746397,2012-04-02 12:36:33.640000+00:00,"I find this annoying when these kinds of things are put in the category of ""nothing is being hurt"".  Just the fact that thousands of people are wasting time having to figure out what is going on is enough to dispute that.",280
2414247,2010-03-12 02:48:01.193000+00:00,"Just to add: this applies when you run it in Unix by making it executable (`chmod +x myscript.py`) and then running it directly: `./myscript.py`, rather than just `python myscript.py`.",280
216026,2008-12-23 11:30:17.557000+00:00,Another cool thing specific to out is that the function has to assign to the out parameter. It's not allowed to leave it unassigned.,279
33639551,2014-03-04 07:31:42.280000+00:00,"(""0000"" + num).substr(-4,4); //short and sweet",279
39502252,2014-08-16 06:42:31.590000+00:00,An explanation of the command: http://explainshell.com/explain?cmd=rsync+-chavzP+--stats+user%40remote.host%3A%2Fpath%2Fto%2Fcopy+%2Fpath%2Fto%2Flocal%2Fstorage,277
17162429,2012-10-03 14:42:47.423000+00:00,=== 'function' would be better than != 'undefined',277
19907221,2013-01-14 19:43:09.650000+00:00,"I'm a fan of `colspan=""42""` to span the entire range. Obviously this is a problem for >42 columns, but it's one of the few magic numbers I approve of.",276
1634076,2009-11-17 21:03:17.880000+00:00,"@Nivas: why not? Do you like worrying about the order of your arguments (which only applies to comparing constants from the left, as in Pascal's answer)? Do you like always checking that a value is not null before `.equals()`ing it? I know I don't.",276
11272009,2008-12-24 14:14:18.237000+00:00,An abstract function has to be overridden while a virtual function may be overridden.,276
220875,2008-12-26 17:32:00.020000+00:00,who does this guy think he is ? the creator of mono???!! ... o wait..,276
37099398,2014-06-05 12:44:14.900000+00:00,"Btw, `List myObjects = Arrays.asList(mapper.readValue(json, MyClass[].class))` works up to 10 time faster than TypeRefence.",276
22316160,2013-03-29 22:39:50.897000+00:00,Replace it with `return 11;` and commit.,275
12709256,2012-03-31 01:31:37.543000+00:00,"I just found [javax.xml.bind.DataTypeConverter](http://docs.oracle.com/javase/6/docs/api/javax/xml/bind/DatatypeConverter.html), part of the standard distribution.  Why doesn't this come up when you Google this kind of problem? Lots helpful tools, including `String printHexBinary(byte[])` and `byte[] parseHexBinary(String)`.  `printHexBinary` is, however, much (2x) slower than the function in this answer. (I checked the source; it uses a `stringBuilder`. `parseHexBinary` uses an array.) Really, though, for most purposes it's fast enough and you probably already have it.",275
110038,2008-10-30 01:18:42.113000+00:00,truly amazing . congratulations !,275
10428786,2011-12-08 22:07:02.220000+00:00,"Also, in edit mode `gt` goes to the next tab, and `gT` goes to the previous tab.",275
30633335,2013-12-10 12:57:16.157000+00:00,You don't even have to declare the alias. Just defining the function will do.,275
2772937,2010-04-30 10:34:19.627000+00:00,"you can write the import as ""import java.util.Map.Entry;"" and it will work.",274
11681131,2012-02-13 20:30:50.307000+00:00,"@DaniCE: Josh Smith: `If you put ten software architects into a room and have them discuss what the Model-View-Controller pattern is, you will end up with twelve different opinions. …`",274
1985104,2010-01-13 14:48:19.513000+00:00,"be aware to commit all your changes before, otherwise you will loose control on all the changed files",273
32786810,2014-02-10 20:49:33.713000+00:00,"Every time you assume characters are ASCII, God kills a kitten. :(",273
20489215,2013-02-02 10:09:15.573000+00:00,"For JSON, I use `mObj=JSON.parse(JSON.stringify(jsonObject));`",273
23046314,2013-04-21 16:22:19.393000+00:00,"Incorrect, `:set list` will NOT show `^M` characters (CRs). Supplying the `-b` option to vi/vim will work. Or, once vim is loaded, type: `:e ++ff=unix`",273
15088991,2012-07-11 16:03:24.263000+00:00,"@MichaelJohnston ""Less fragile""? Almost certainly not. Regexes care about text-formatting details than an XML parser can silently ignore. Switching between `&foo;` encodings and `CDATA` sections? Using an HTML minifier to remove all whitespace in your document that the browser doesn't render? An XML parser won't care, and neither will a well-written XPath statement. A regex-based ""parser"", on the other hand...",273
40686171,2014-09-22 20:24:59.723000+00:00,"I 'LOVE' that you get no error, no warning, no log message, NOTHING if you leave out the plist entry.  Basically Apple has created an API call that does NOTHING if you don't have the appropriate plist entry.  Thanks to @OrtwinGentz for figuring this out.",273
19451159,2012-12-28 14:18:19.540000+00:00,I actually use it because of the free plan ;).,273
12400055,2012-03-17 07:55:09.610000+00:00,"context.getSharedPreferences(""YOUR_PREFS"", 0).edit().clear().commit(); //remove all your prefs :)",273
10788245,2011-12-30 09:22:57.560000+00:00,"Easy trick to remember: Take ""layout-gravity"" as ""Lay-outside-gravity""",272
26514425,2013-08-07 17:53:15.477000+00:00,"What absolutely confuses me is that synchronous means ""at the same time"", yet when used in the sense above, it means *sequential*, and asynchronous means ""not at the same time""...?? Can somebody explain this conflict?",272
1594565,2009-11-11 17:42:08.440000+00:00,"Or, to disable buffering entirely: `setbuf(stdout, NULL);`",272
1772229,2009-12-09 13:30:33.877000+00:00,I would say the first one. Easier to see whats going on!,272
3783996,2010-08-30 20:43:56.257000+00:00,Best way to test a private method is not testing it directly,270
3742141,2010-08-25 18:39:45.133000+00:00,"If you have a C++ app and Run Without Debugging and the console window still closes, you need to remember to explicitly set the Subsystem to Console under Configuration Properties / Linker / System. This can happen if you start with an Empty Project, which leaves Subsystem unset.",270
5133582,2011-01-11 17:07:47.863000+00:00,"As far as I understand W3C `:after` and `:before` pseudo elements, they can only be put on container elements. Why? Because they are appended **inside** that particular element. `input` is not a container. `button` for instance is hence you can put them on. Works as expected. Specification actually says: *before and after an element's document tree content* It explicitly says **CONTENT**. So an element must be a container.",270
1914757,2010-01-03 21:29:16.593000+00:00,@FogleBird Neither one is really the problem.  It's just the **combination** of the two with inconsistent coercion rules.,270
36126740,2014-05-08 16:09:22.120000+00:00,"After reading this entire page, I have come to the conclusion that your own simple for-loop is the simplest, most readable, and least error-prone.",270
1394684,2009-10-08 15:18:49.663000+00:00,"`calloc` is not necessarily more expensive, since OS can do some tricks to speed it up. I know that FreeBSD, when it gets any idle CPU time, uses that to run a simple process that just goes around and zeroes out deallocated blocks of memory, and marks blocks thus processes with a flag. So when you do `calloc`, it first tries to find one of such pre-zeroed blocks and just give it to you - and most likely it will find one.",270
2217138,2010-02-13 12:00:32.753000+00:00,"This isn't a real merge. You're picking changes by file instead of by commit, and you'll lose any existing commit information (author, message). Granted, this is good if you want to merge all changes in some files and it's ok that you must re-do all commits. But if files contain both changes to merge and others to discard, one of the methods provided in other answers will serve you better.",269
28771358,2013-10-16 17:18:31.580000+00:00,"For the love of God, if someone from the Azure team reads this, please make the SDK return more information than the 400 Bad Request error.  I have no idea why the DateTime in table storage can't have the same minimum date as the .NET DateTime object, but I wasted a good day on this one.  By the time I got down to which property caused the problem, I happened across this as well, which helped.  Now, before I ever insert/update a model with a DateTime for table storage, I have to run checks on all DateTime properties.  NOT ideal...",269
34747360,2014-04-01 14:33:04.463000+00:00,It is also confusing for many developers as in many programming languages the prefix ! means *not*.,269
2571582,2010-04-02 14:10:30.470000+00:00,"Despite the many up-votes, this answer is incorrect. Please see 
http://martinfowler.com/articles/injection.html#InversionOfControl. In particular, note the part saying ""Inversion of Control is too generic a term, and thus people find it confusing. As a result with a lot of discussion with various IoC advocates we settled on the name Dependency Injection"".",268
137945,2008-11-14 01:53:17.600000+00:00,"I agree that null is overused in Java, especially with lists.  So many apis would be better if they return an empty list/array/collection instead of null.
Many times, null is used where an exception should be thrown instead.  An exception should be thrown if the parser can't parse.",268
8848275,2011-09-07 16:05:16.873000+00:00,"I found this - `filter_var($string, FILTER_VALIDATE_BOOLEAN);` is it a good thing?",267
11424567,2012-02-01 13:29:33.637000+00:00,"for well structured css files, order of inclusion should not matter",267
11315764,2012-01-26 19:20:44.697000+00:00,"""I usually install most packages locally so that they get checked in along with my project code."" It's usually better to make a `package.json` listing what npm modules you depend on and ignore the `node_modules` folder.  Then simply `npm install` to get setup after you clone the repo.",267
5132886,2011-01-11 16:16:16.253000+00:00,"In the ""cherry-pick A..B"" form, A should be older than B. If they're the wrong order the command will silently fail.",265
19489406,2012-12-30 14:07:01.547000+00:00,"""poetry""? More like obscurity. This isn't code golf; use a little white space. Proper var names wouldn't hurt, either.",265
14412586,2012-06-13 21:59:01.350000+00:00,"For 1), you should also add that methods in C++ are called _member_ functions. Thus, the difference between functions and methods in this context is analogous to the difference between functions and member functions in C++. Furthermore, languages like Java only have methods. In this case, functions would be analogous to static methods and methods would have the same meaning.
For 2), you should add that a method is able to operate on the *private* instance (member) data declared as part of the class. Any code can access public instance data.",265
40072287,2014-09-03 13:48:32.060000+00:00,"I disagree that the reason Python requires the `global` keyword is because globals are dangerous. Rather, it's because the language doesn't require you to explicitly declare variables and automatically assumes that a variable that you assign has function scope unless you tell it otherwise. The `global` keyword is the means that is provided to tell it otherwise.",265
5934940,2011-03-11 02:30:48.707000+00:00,"Consider using [functools.wraps](http://docs.python.org/library/functools.html#functools.wraps) or, better yet, the [decorator module from PyPI](http://pypi.python.org/pypi/decorator): they preserve certain important metadata (such as `__name__` and, speaking about the decorator package, function signature).",265
398792,2009-02-25 17:41:40.620000+00:00,"Also it is useful to sort the results, that can be done by -s switch, example: '-s time'. You can use cumulative/name/time/file sorting options.",264
7102719,2008-08-20 14:31:46.110000+00:00,"Just a note 99,999 is a valid number in France, its the same as 99.999 in uk/ us format, so if you are reading in a string from say an input form then 99,999 may be true.",264
1775789,2009-12-09 20:38:37.890000+00:00,"See also LinkedHashSet, if you wish to retain the order.",264
12813569,2012-04-04 22:38:57.100000+00:00,"UNION ALL can be slower than UNION in real-world cases where the network such as the internet, is a bottleneck. The cost of transferring many duplicate rows can exceed the query execution time benefit. This has to be analyzed on a case-by-case basis.",264
11847290,2012-02-21 14:56:54.207000+00:00,"instead of merging using 'git pull', try git fetch --all followed by 'git reset --hard origin/master'",264
21007957,2013-02-19 17:48:01.227000+00:00,"There absolutely could be a point to getting the element. What if you wish to update some of the element's values after it has already been added to the Set? For example, when .equals() does not use all of the fields, as the OP specified. A less efficient solution would be to remove the element and re-add it with its values updated.",263
11814902,2009-02-06 17:52:39.943000+00:00,`System.Drawing.Rectangle` violates all three of these rules.,263
2286390,2010-02-23 13:27:44.100000+00:00,"+1 Good question - bad assumptions (obscurity of lambda) =)  Try not to be judgmental of programming techniques. Evaluate them, and add them to your mental toolkit. If you don't like them, don't use them, and be prepared to discuss them logically without becoming religious.",263
14603524,2012-06-21 14:46:39.050000+00:00,"My one line solution for generate short string is substr(md5(rand()), 0, 7);  good luck ...",263
8180730,2011-07-29 15:33:53.860000+00:00,"Handy Tip: If you don't want your button to activate as soon as you touch it, use UIControlEventTouchUpInside instead of UIControlEventTouchDown - this will wait for the user to lift their finger, giving them the option of cancelling by dragging away (recommended in Apple Human Interface Guidelines)",263
444225,2009-03-10 18:10:30.283000+00:00,I am going to get myself into so much trouble with this.,263
19151924,2012-12-16 07:22:52.737000+00:00,"Even cleaner, I think= `max(stats.iterkeys(), key=(lambda key: stats[key]))`",263
1303821,2009-09-21 19:00:34.047000+00:00,"""use case which doesn't add much value""?  That's a subjective opinion, it could provide me a lot of value!",263
227145,2008-12-31 00:03:20.260000+00:00,Nothing special. They can do it by themselves but I want to offer also the possibility of clicking a button without worrying about selecting the correct portion of text.,262
36110182,2014-05-08 09:46:06.643000+00:00,"If you cherry-pick from a public branch, you should consider using `git cherry-pick -x `. This will generate a standardized commit message. This way, you (and your co-workers) can still keep track of the origin of the commit and may avoid merge conflicts in the future.",262
3271834,2010-07-05 08:40:35.240000+00:00,However `git commit --amend` isnt as powerful as `git rebase -i`.,262
19202573,2012-12-18 08:15:52.687000+00:00,"In case someone else gets confused by this, I found a strange thing: my terminal uses utf-8, and when I `print` my utf-8 strings it works nicely. However when I pipe my programs output to a file, it throws a `UnicodeEncodeError`. In fact, when output is redirected (to a file or a pipe), I find that `sys.stdout.encoding` is `None`! Tacking on `.encode('utf-8')` solves the problem.",261
8881254,2011-09-09 10:41:40.210000+00:00,These pictures don't do it for me. Why is the top right picture not simply `SELECT * FROM TableA;`? Why is the top left picture not simply `SELECT * FROM TableB;`? Why is the top middle picture not `SELECT * FROM A INTERSECT SELECT * FROM B` ? etc,261
40117006,2014-09-04 16:37:56.520000+00:00,Attention: `willSet` and `didSet` are not called when you set the property from within an init method as Apple notes: `willSet and didSet observers are not called when a property is first initialized. They are only called when the property’s value is set outside of an initialization context.`,261
13627138,2012-05-10 12:52:57.103000+00:00,"Smoke testing [predates electronics by a century](http://en.wikipedia.org/wiki/Smoke_testing#History_of_the_term) and comes from plumbing, when a system of pipes were filled by an actual smoke and then checked visually.  If it smoked, it was leaky.",261
16327144,2012-08-30 08:52:25.643000+00:00,"Readability and maintainablity. It's not immediately obvious what statement block 'j++' belongs to, and that adding code after it won't be associated with the if statement.",260
24582622,2013-06-09 16:13:23.500000+00:00,A software which costs 70$ should support printing.,260
14939894,2012-07-05 13:19:41.800000+00:00,What the hell were you even doing that required you to work with either base-19 numbers OR division by zero!?,260
1496778,2009-10-27 03:23:50.927000+00:00,"And in particular, *don't* try to go back further than the point where you last pushed commits to another repository from which somebody else might have pulled.",259
6433852,2011-04-13 00:11:58.887000+00:00,"This solution actually has a problem. Try removing the color from the LEFT element. You'll notice the color from RIGHT element is actually hiding under it. The content seems to go to the right place, but the RIGHT div itself isn't.",259
16318466,2012-08-29 22:57:19.537000+00:00,"Fortunately, your complaint has been addressed in C++11. Change `enum` to `enum class` and it gets its own scope; so `Days::Sunday` is not only valid, but is the only way to access `Sunday`. Happy days!",259
2195409,2010-02-10 17:52:55.693000+00:00,"Saying that private methods do not need testing is like saying a car is fine as long as it drives okay, and it doesn't matter what's under the hood. But wouldn't it be nice to know that some cable inside is starting to get loose -- even if the user is not noticing anything? Sure, you can make everything public, but what's the point? You'll always want some private methods.",259
18814710,2012-12-04 10:59:04.513000+00:00,"The line deleted by Ctrl-U is recallable with Ctrl-Y, too.",259
22901062,2013-04-16 23:44:47.587000+00:00,"Ken, in some places you conflate the OS with the kernel. All containers on a host run under the same kernel, but the rest of the OS files can be unique per container.",259
39152761,2014-08-06 00:43:08.937000+00:00,"Ah! So `prototype` is not available on the instances themselves (or other objects), but only on the constructor functions.",258
13605186,2012-05-09 16:25:41.027000+00:00,"If you want the ""standard"" looking md5, you can do: return `BitConverter.ToString(md5.ComputeHash(stream)).Replace(""-"","""").ToLower();`",258
20464987,2013-02-01 13:28:18.643000+00:00,This is a fine begginers question.  I'd add that I have 15 years of professional experience with other languages and I needed this answer. I'd plus 2000 if I could.,258
462390,2009-03-16 00:23:22.187000+00:00,"That is ridiculous, who writes comments when they're drunk.",258
